CustomerProductId|ProductId|Quantity|CustomerId|DateCreated|UserId
103761|1|1|7795|2021-08-13 14:46:19.567000000|560
103762|24|1|7795|2021-08-13 14:46:19.567000000|560
103763|15|1|7795|2021-08-13 14:46:19.567000000|560
103764|23|1|7795|2021-08-13 14:46:19.567000000|560
104312|2|1|6550|2021-08-17 14:25:06.083000000|560
104313|24|1|6550|2021-08-17 14:25:06.083000000|560
104314|43|1|6550|2021-08-17 14:25:06.083000000|560
104625|39|1|8105|2021-08-18 12:35:06.843000000|263
104626|24|1|8105|2021-08-18 12:35:06.843000000|263
104627|44|1|8105|2021-08-18 12:35:06.843000000|263
104773|39|1|6495|2021-08-18 14:18:00.313000000|267
104774|43|1|6495|2021-08-18 14:18:00.313000000|267
104804|39|1|6572|2021-08-18 15:10:05.800000000|6349
104805|24|1|6572|2021-08-18 15:10:05.800000000|6349
104806|23|1|6572|2021-08-18 15:10:05.800000000|6349
104807|1|1|6573|2021-08-18 15:12:42.250000000|6349
104808|24|1|6573|2021-08-18 15:12:42.250000000|6349
104859|1|1|1934|2021-08-18 16:30:39.680000000|267
105045|39|1|2644|2021-08-19 11:35:58.323000000|7578
105046|24|1|2644|2021-08-19 11:35:58.323000000|7578
105047|11|1|2644|2021-08-19 11:35:58.323000000|7578
105069|1|1|1222|2021-08-19 12:55:29.780000000|261
105070|23|1|1222|2021-08-19 12:55:29.780000000|261
105071|1|1|1801|2021-08-19 12:55:43.780000000|261
105072|23|1|1801|2021-08-19 12:55:43.780000000|261
105075|1|1|1139|2021-08-19 13:04:16.860000000|261
105076|1|1|1213|2021-08-19 13:04:26.937000000|261
105077|23|1|1213|2021-08-19 13:04:26.937000000|261
105229|1|1|1773|2021-08-19 18:18:33.117000000|7577
105263|2|1|2455|2021-08-19 20:19:39.423000000|296
105264|24|1|2455|2021-08-19 20:19:39.423000000|296
105385|39|1|6760|2021-08-20 12:35:22.397000000|265
105386|43|1|6760|2021-08-20 12:35:22.397000000|265
105387|44|1|6760|2021-08-20 12:35:22.397000000|265
105390|39|1|6450|2021-08-20 13:14:33.587000000|560
105391|24|1|6450|2021-08-20 13:14:33.587000000|560
105392|43|1|6450|2021-08-20 13:14:33.587000000|560
105393|22|1|6450|2021-08-20 13:14:33.600000000|560
105527|51|1|673|2021-08-20 14:58:44.913000000|296
105640|1|1|1323|2021-08-20 15:55:34.677000000|296
105641|3|1|1323|2021-08-20 15:55:34.677000000|296
105642|23|2|1323|2021-08-20 15:55:34.677000000|296
105693|39|1|1333|2021-08-20 16:15:11.520000000|296
106034|1|1|6473|2021-08-23 15:08:21.073000000|560
106035|24|1|6473|2021-08-23 15:08:21.073000000|560
106073|1|1|426|2021-08-23 15:35:22.703000000|296
106095|1|1|1364|2021-08-23 15:59:33.663000000|296
106103|1|1|1843|2021-08-23 16:04:03.537000000|296
106104|24|1|1843|2021-08-23 16:04:03.537000000|296
106376|2|1|81|2021-08-24 13:30:47.600000000|296
106377|24|1|81|2021-08-24 13:30:47.600000000|296
106571|39|1|399|2021-08-24 18:54:00.357000000|296
106572|3|1|399|2021-08-24 18:54:00.357000000|296
106576|1|1|1054|2021-08-24 18:55:59.283000000|296
106601|39|1|1581|2021-08-24 19:56:47.900000000|6349
106689|1|1|2592|2021-08-25 12:22:18.030000000|560
106690|24|1|2592|2021-08-25 12:22:18.030000000|560
106856|39|1|6584|2021-08-25 20:14:53.687000000|6349
106857|43|1|6584|2021-08-25 20:14:53.687000000|6349
107007|1|1|6515|2021-08-26 14:18:42.417000000|296
107008|24|1|6515|2021-08-26 14:18:42.417000000|296
107247|51|1|606|2021-08-27 10:39:35.963000000|284
107324|1|1|6225|2021-08-27 13:04:58.990000000|296
107325|24|1|6225|2021-08-27 13:04:58.990000000|296
107862|1|1|466|2021-08-30 16:14:37.290000000|263
107866|39|1|2816|2021-08-30 16:15:47.940000000|263
107867|24|1|2816|2021-08-30 16:15:47.957000000|263
107870|39|1|2817|2021-08-30 16:17:11.853000000|263
107871|24|1|2817|2021-08-30 16:17:11.853000000|263
107951|39|1|1232|2021-08-30 17:01:09.670000000|539
108023|1|1|8157|2021-08-30 20:08:34.153000000|369
108024|24|1|8157|2021-08-30 20:08:34.153000000|369
108025|44|1|8157|2021-08-30 20:08:34.153000000|369
108160|1|1|1647|2021-08-31 13:41:49.413000000|296
108161|4|1|1647|2021-08-31 13:41:49.413000000|296
108170|1|1|2940|2021-08-31 13:43:13.910000000|296
108452|50|1|7991|2021-09-01 14:48:09.280000000|470
108453|45|1|7991|2021-09-01 14:48:09.280000000|470
108476|39|1|8058|2021-09-01 15:39:01.840000000|284
108477|4|1|8058|2021-09-01 15:39:01.840000000|284
108670|39|1|2600|2021-09-02 11:42:20.580000000|560
108671|13|1|2600|2021-09-02 11:42:20.580000000|560
108690|39|1|8012|2021-09-02 12:25:00.283000000|8279
108691|24|1|8012|2021-09-02 12:25:00.283000000|8279
108890|39|1|6721|2021-09-02 20:30:10.837000000|7577
108891|24|1|6721|2021-09-02 20:30:10.837000000|7577
108892|23|1|6721|2021-09-02 20:30:10.837000000|7577
108893|17|1|6721|2021-09-02 20:30:10.837000000|7577
109031|39|1|7823|2021-09-03 14:25:45.223000000|263
109032|24|2|7823|2021-09-03 14:25:45.223000000|263
109033|17|1|7823|2021-09-03 14:25:45.223000000|263
109072|2|1|5200|2021-09-03 16:05:45.117000000|7578
109073|24|1|5200|2021-09-03 16:05:45.117000000|7578
109074|17|1|5200|2021-09-03 16:05:45.117000000|7578
109118|1|1|8194|2021-09-03 17:10:55.243000000|273
109119|24|1|8194|2021-09-03 17:10:55.243000000|273
109129|50|1|5017|2021-09-03 17:17:09.200000000|296
109130|38|1|5017|2021-09-03 17:17:09.200000000|296
109681|1|1|7848|2021-09-07 10:09:03.387000000|560
109710|1|1|6324|2021-09-07 11:24:37.280000000|560
109711|24|1|6324|2021-09-07 11:24:37.280000000|560
109789|39|1|7907|2021-09-07 13:04:14.343000000|296
109790|24|1|7907|2021-09-07 13:04:14.343000000|296
109791|44|1|7907|2021-09-07 13:04:14.343000000|296
109851|39|1|8066|2021-09-07 14:31:38.137000000|310
109852|24|1|8066|2021-09-07 14:31:38.137000000|310
109853|44|1|8066|2021-09-07 14:31:38.137000000|310
109903|1|1|6244|2021-09-07 15:07:03.060000000|267
109904|24|1|6244|2021-09-07 15:07:03.060000000|267
109905|11|1|6244|2021-09-07 15:07:03.060000000|267
110012|1|1|1835|2021-09-07 17:17:38.410000000|7578
110013|24|1|1835|2021-09-07 17:17:38.410000000|7578
110170|1|1|8054|2021-09-08 12:21:23.437000000|267
110171|43|1|8054|2021-09-08 12:21:23.437000000|267
110264|39|1|1310|2021-09-08 14:48:20.267000000|263
110265|3|1|1310|2021-09-08 14:48:20.267000000|263
110266|23|1|1310|2021-09-08 14:48:20.267000000|263
110389|1|1|6636|2021-09-08 18:39:18.113000000|6349
110390|43|1|6636|2021-09-08 18:39:18.113000000|6349
110399|39|1|5155|2021-09-08 19:32:29.527000000|502
110400|24|1|5155|2021-09-08 19:32:29.527000000|502
110523|1|1|7861|2021-09-09 12:00:31.817000000|296
110524|24|1|7861|2021-09-09 12:00:31.817000000|296
110543|39|1|272|2021-09-09 12:23:02.783000000|296
110544|4|1|272|2021-09-09 12:23:02.783000000|296
110707|1|1|2368|2021-09-09 16:26:07.873000000|539
110708|24|1|2368|2021-09-09 16:26:07.873000000|539
110709|11|1|2368|2021-09-09 16:26:07.873000000|539
110710|15|1|2368|2021-09-09 16:26:07.873000000|539
110942|39|1|2414|2021-09-10 13:10:40.060000000|470
110943|24|1|2414|2021-09-10 13:10:40.060000000|470
110944|11|1|2414|2021-09-10 13:10:40.060000000|470
110945|23|1|2414|2021-09-10 13:10:40.060000000|470
110946|17|1|2414|2021-09-10 13:10:40.060000000|470
111103|39|1|1517|2021-09-10 16:36:40.690000000|6349
111104|24|1|1517|2021-09-10 16:36:40.690000000|6349
111333|39|1|1055|2021-09-11 11:38:39.577000000|6349
111499|1|1|6667|2021-09-13 13:59:24.227000000|6349
111500|43|1|6667|2021-09-13 13:59:24.227000000|6349
111839|39|1|1416|2021-09-14 12:10:16.097000000|267
111840|22|1|1416|2021-09-14 12:10:16.097000000|267
111918|1|1|6326|2021-09-14 15:45:36.643000000|310
111919|43|1|6326|2021-09-14 15:45:36.643000000|310
112048|1|1|2902|2021-09-14 17:43:19.977000000|7822
112049|24|1|2902|2021-09-14 17:43:19.990000000|7822
112247|1|1|6559|2021-09-15 13:14:49.497000000|560
112248|24|1|6559|2021-09-15 13:14:49.497000000|560
112249|43|1|6559|2021-09-15 13:14:49.497000000|560
112476|1|1|2149|2021-09-16 11:42:27.037000000|560
112477|24|1|2149|2021-09-16 11:42:27.037000000|560
112552|2|1|827|2021-09-16 13:21:23.657000000|6349
112598|50|1|6212|2021-09-16 15:11:34.653000000|560
112599|45|1|6212|2021-09-16 15:11:34.653000000|560
112730|39|1|8250|2021-09-16 17:52:30.947000000|7577
112731|24|1|8250|2021-09-16 17:52:30.947000000|7577
112894|39|1|8249|2021-09-17 11:33:45.357000000|310
112895|24|1|8249|2021-09-17 11:33:45.357000000|310
113264|39|1|2552|2021-09-18 11:51:13.700000000|470
113265|24|1|2552|2021-09-18 11:51:13.700000000|470
113266|23|1|2552|2021-09-18 11:51:13.700000000|470
113267|17|1|2552|2021-09-18 11:51:13.700000000|470
113325|39|1|6714|2021-09-18 14:04:15.693000000|6349
113326|24|1|6714|2021-09-18 14:04:15.693000000|6349
113327|43|1|6714|2021-09-18 14:04:15.693000000|6349
113371|1|1|2534|2021-09-18 14:55:36.597000000|310
113431|1|1|2688|2021-09-18 22:26:32.993000000|263
113432|13|1|2688|2021-09-18 22:26:32.993000000|263
113433|50|1|3957|2021-09-18 22:27:36.770000000|263
113434|38|1|3957|2021-09-18 22:27:36.770000000|263
113621|39|1|7975|2021-09-20 11:56:07.243000000|7821
113622|24|1|7975|2021-09-20 11:56:07.260000000|7821
113644|39|1|7863|2021-09-20 12:41:19.767000000|275
113645|24|1|7863|2021-09-20 12:41:19.767000000|275
113703|39|1|8255|2021-09-20 15:12:26.470000000|539
113704|44|1|8255|2021-09-20 15:12:26.470000000|539
113705|17|1|8255|2021-09-20 15:12:26.470000000|539
113720|39|1|2176|2021-09-20 15:28:59.313000000|296
113721|3|1|2176|2021-09-20 15:28:59.313000000|296
113768|39|1|8201|2021-09-20 17:01:03.750000000|8280
113769|24|1|8201|2021-09-20 17:01:03.750000000|8280
113770|50|1|7982|2021-09-20 17:25:47.540000000|296
113771|38|1|7982|2021-09-20 17:25:47.540000000|296
113772|1|1|6790|2021-09-20 17:25:58.207000000|296
113773|24|1|6790|2021-09-20 17:25:58.207000000|296
113774|50|1|6674|2021-09-20 17:26:09.140000000|296
113775|38|1|6674|2021-09-20 17:26:09.140000000|296
113776|50|1|6435|2021-09-20 17:26:21.483000000|296
113777|38|1|6435|2021-09-20 17:26:21.483000000|296
113778|50|1|3952|2021-09-20 17:26:35.257000000|296
113779|38|1|3952|2021-09-20 17:26:35.257000000|296
113786|39|1|5045|2021-09-20 17:39:15.283000000|296
113787|24|1|5045|2021-09-20 17:39:15.300000000|296
113788|23|1|5045|2021-09-20 17:39:15.300000000|296
113789|17|1|5045|2021-09-20 17:39:15.300000000|296
113790|1|1|6724|2021-09-20 17:41:02.910000000|296
113791|24|1|6724|2021-09-20 17:41:02.910000000|296
113809|50|1|1672|2021-09-20 18:02:12.620000000|296
113810|38|1|1672|2021-09-20 18:02:12.620000000|296
113813|39|1|6754|2021-09-20 18:54:57.077000000|7577
113814|24|1|6754|2021-09-20 18:54:57.093000000|7577
113965|1|1|2801|2021-09-21 12:37:52.397000000|296
113966|4|1|2801|2021-09-21 12:37:52.397000000|296
114065|2|1|526|2021-09-21 14:22:58.130000000|6349
114404|39|1|8223|2021-09-22 13:40:46.663000000|275
114405|24|1|8223|2021-09-22 13:40:46.663000000|275
114406|17|1|8223|2021-09-22 13:40:46.663000000|275
114607|39|1|7868|2021-09-23 11:00:09.293000000|267
114608|24|1|7868|2021-09-23 11:00:09.293000000|267
114609|44|1|7868|2021-09-23 11:00:09.293000000|267
114610|23|1|7868|2021-09-23 11:00:09.293000000|267
114715|1|1|6489|2021-09-23 15:21:52.473000000|261
114716|11|1|6489|2021-09-23 15:21:52.473000000|261
115083|1|1|2809|2021-09-24 16:54:45.817000000|7822
115084|23|1|2809|2021-09-24 16:54:45.817000000|7822
115318|39|1|1135|2021-09-26 21:35:08.913000000|296
116557|1|1|2008|2021-09-28 08:22:03.493000000|560
116558|23|2|2008|2021-09-28 08:22:03.493000000|560
116671|39|1|1774|2021-09-28 13:15:15.290000000|263
116672|3|1|1774|2021-09-28 13:15:15.290000000|263
116673|23|1|1774|2021-09-28 13:15:15.290000000|263
116823|50|1|6762|2021-09-28 16:58:26.350000000|7577
116824|46|1|6762|2021-09-28 16:58:26.350000000|7577
116825|42|3|6762|2021-09-28 16:58:26.350000000|7577
117069|39|1|1008|2021-09-29 13:08:55.893000000|7821
117070|1|1|6616|2021-09-29 13:11:53.853000000|7821
117071|24|1|6616|2021-09-29 13:11:53.853000000|7821
117072|1|1|6426|2021-09-29 13:13:00.083000000|7821
117073|24|1|6426|2021-09-29 13:13:00.083000000|7821
117492|50|1|2446|2021-09-30 13:49:51.420000000|310
117493|38|1|2446|2021-09-30 13:49:51.420000000|310
117560|39|1|6680|2021-09-30 16:01:58.753000000|6349
117561|43|1|6680|2021-09-30 16:01:58.753000000|6349
117985|50|1|8246|2021-10-01 20:54:39.180000000|296
117986|27|2|8246|2021-10-01 20:54:39.197000000|296
117987|46|1|8246|2021-10-01 20:54:39.197000000|296
117988|42|3|8246|2021-10-01 20:54:39.197000000|296
118272|50|1|2942|2021-10-04 12:56:46.393000000|470
118273|38|1|2942|2021-10-04 12:56:46.393000000|470
118298|1|1|1493|2021-10-04 13:12:28.317000000|263
118372|39|1|8199|2021-10-04 18:06:08.963000000|8280
118373|24|1|8199|2021-10-04 18:06:08.963000000|8280
118875|1|1|2433|2021-10-05 20:19:13.250000000|296
118876|24|1|2433|2021-10-05 20:19:13.250000000|296
118877|15|1|2433|2021-10-05 20:19:13.250000000|296
118878|23|1|2433|2021-10-05 20:19:13.250000000|296
118886|39|1|5187|2021-10-05 20:41:31.500000000|296
118887|24|1|5187|2021-10-05 20:41:31.500000000|296
119061|39|1|8019|2021-10-06 13:53:21.360000000|265
119062|24|1|8019|2021-10-06 13:53:21.360000000|265
119065|1|1|7860|2021-10-06 14:28:32.113000000|560
119066|24|1|7860|2021-10-06 14:28:32.113000000|560
119354|50|1|823|2021-10-07 11:35:26.230000000|289
119355|38|1|823|2021-10-07 11:35:26.230000000|289
119395|2|1|2588|2021-10-07 13:53:45.157000000|7578
119396|24|1|2588|2021-10-07 13:53:45.157000000|7578
121328|1|1|6733|2021-10-12 18:32:27.553000000|267
121329|24|1|6733|2021-10-12 18:32:27.553000000|267
121330|11|1|6733|2021-10-12 18:32:27.553000000|267
121404|50|1|6659|2021-10-13 11:09:47.947000000|310
121405|38|1|6659|2021-10-13 11:09:47.947000000|310
121406|46|1|6659|2021-10-13 11:09:47.947000000|310
121622|1|1|6614|2021-10-13 17:34:10.820000000|296
121623|24|1|6614|2021-10-13 17:34:10.820000000|296
121668|39|1|2260|2021-10-13 18:35:43.807000000|6349
121865|39|1|1790|2021-10-14 13:43:01.490000000|6349
122115|50|1|6332|2021-10-15 11:42:55.957000000|310
122116|38|1|6332|2021-10-15 11:42:55.957000000|310
122126|1|1|5149|2021-10-15 12:08:02.140000000|470
122127|24|1|5149|2021-10-15 12:08:02.140000000|470
122128|15|1|5149|2021-10-15 12:08:02.140000000|470
122697|39|1|2632|2021-10-16 23:40:31.670000000|263
122698|24|1|2632|2021-10-16 23:40:31.683000000|263
122699|17|1|2632|2021-10-16 23:40:31.683000000|263
122806|39|1|6365|2021-10-18 10:25:18.723000000|296
122807|24|1|6365|2021-10-18 10:25:18.723000000|296
122811|1|1|7851|2021-10-18 10:30:02.250000000|296
122812|24|1|7851|2021-10-18 10:30:02.250000000|296
122813|44|1|7851|2021-10-18 10:30:02.250000000|296
122819|39|1|7969|2021-10-18 10:31:33.597000000|296
122820|24|1|7969|2021-10-18 10:31:33.610000000|296
122834|39|1|1618|2021-10-18 10:48:24.650000000|296
122835|3|1|1618|2021-10-18 10:48:24.650000000|296
122836|23|1|1618|2021-10-18 10:48:24.650000000|296
122837|53|1|1618|2021-10-18 10:48:24.667000000|296
123089|1|1|8332|2021-10-18 19:13:58.763000000|296
123090|24|1|8332|2021-10-18 19:13:58.763000000|296
123091|44|1|8332|2021-10-18 19:13:58.763000000|296
123092|52|1|8332|2021-10-18 19:13:58.763000000|296
123233|39|1|6658|2021-10-19 11:41:53.740000000|560
123234|24|1|6658|2021-10-19 11:41:53.740000000|560
123235|43|1|6658|2021-10-19 11:41:53.740000000|560
123283|39|1|8333|2021-10-19 12:30:08.013000000|273
123284|24|1|8333|2021-10-19 12:30:08.027000000|273
123285|44|1|8333|2021-10-19 12:30:08.027000000|273
123286|17|1|8333|2021-10-19 12:30:08.027000000|273
123287|22|1|8333|2021-10-19 12:30:08.027000000|273
123599|1|1|7902|2021-10-20 12:44:56.823000000|7578
123600|24|1|7902|2021-10-20 12:44:56.823000000|7578
123601|44|1|7902|2021-10-20 12:44:56.823000000|7578
123758|39|1|7889|2021-10-20 15:19:56.377000000|7822
123759|44|1|7889|2021-10-20 15:19:56.377000000|7822
123763|1|1|780|2021-10-20 15:31:47.657000000|310
123764|24|1|780|2021-10-20 15:31:47.657000000|310
123765|11|1|780|2021-10-20 15:31:47.657000000|310
124082|50|1|6321|2021-10-21 14:01:02.130000000|6349
124083|38|1|6321|2021-10-21 14:01:02.130000000|6349
124146|39|1|7919|2021-10-21 16:10:44.733000000|470
124147|24|1|7919|2021-10-21 16:10:44.733000000|470
124369|50|1|6777|2021-10-22 12:54:14.330000000|296
124370|38|1|6777|2021-10-22 12:54:14.330000000|296
124604|1|1|8320|2021-10-22 21:00:58.237000000|8280
124605|24|1|8320|2021-10-22 21:00:58.237000000|8280
125995|39|1|2683|2021-10-25 12:52:33.303000000|470
125996|24|1|2683|2021-10-25 12:52:33.303000000|470
126001|1|1|2912|2021-10-25 13:07:24.963000000|296
126002|24|1|2912|2021-10-25 13:07:24.963000000|296
126003|23|1|2912|2021-10-25 13:07:24.963000000|296
126008|1|1|6554|2021-10-25 13:21:47.957000000|296
126009|24|1|6554|2021-10-25 13:21:47.957000000|296
126010|11|1|6554|2021-10-25 13:21:47.957000000|296
126011|43|1|6554|2021-10-25 13:21:47.957000000|296
126012|44|1|6554|2021-10-25 13:21:47.957000000|296
126013|1|1|7804|2021-10-25 13:27:05.770000000|296
126014|24|1|7804|2021-10-25 13:27:05.770000000|296
126015|44|1|7804|2021-10-25 13:27:05.770000000|296
126016|23|1|7804|2021-10-25 13:27:05.770000000|296
126017|1|1|7803|2021-10-25 13:27:24.803000000|296
126018|24|1|7803|2021-10-25 13:27:24.803000000|296
126019|44|1|7803|2021-10-25 13:27:24.803000000|296
126020|23|1|7803|2021-10-25 13:27:24.803000000|296
126021|1|1|6405|2021-10-25 13:29:47.237000000|296
126022|24|1|6405|2021-10-25 13:29:47.237000000|296
126369|39|1|8276|2021-10-26 00:54:13.627000000|539
126370|24|1|8276|2021-10-26 00:54:13.627000000|539
126371|23|3|8276|2021-10-26 00:54:13.627000000|539
126410|1|1|1950|2021-10-26 11:39:33.323000000|470
126549|50|1|1584|2021-10-26 15:47:25.273000000|310
126550|38|1|1584|2021-10-26 15:47:25.273000000|310
126551|42|3|1584|2021-10-26 15:47:25.273000000|310
126646|39|1|8353|2021-10-26 17:29:44.663000000|8495
126647|24|1|8353|2021-10-26 17:29:44.663000000|8495
126648|44|1|8353|2021-10-26 17:29:44.663000000|8495
126834|50|1|8046|2021-10-27 12:14:21.540000000|265
126835|38|1|8046|2021-10-27 12:14:21.540000000|265
126836|46|1|8046|2021-10-27 12:14:21.540000000|265
126837|50|1|8047|2021-10-27 12:18:06.190000000|265
126838|38|1|8047|2021-10-27 12:18:06.190000000|265
126839|46|1|8047|2021-10-27 12:18:06.190000000|265
126847|50|1|8048|2021-10-27 12:22:25.177000000|560
126848|38|1|8048|2021-10-27 12:22:25.177000000|560
126849|46|1|8048|2021-10-27 12:22:25.177000000|560
127098|39|1|8384|2021-10-27 23:35:41.507000000|8280
127099|24|1|8384|2021-10-27 23:35:41.507000000|8280
127100|23|1|8384|2021-10-27 23:35:41.520000000|8280
127114|39|1|8415|2021-10-28 09:03:15.437000000|267
127147|39|1|6372|2021-10-28 11:20:59.743000000|310
127148|24|1|6372|2021-10-28 11:20:59.743000000|310
127311|1|1|6620|2021-10-28 17:08:44.457000000|470
127312|24|1|6620|2021-10-28 17:08:44.457000000|470
127332|1|1|8216|2021-10-28 17:25:28.010000000|8495
127333|24|1|8216|2021-10-28 17:25:28.010000000|8495
127334|52|1|8216|2021-10-28 17:25:28.010000000|8495
127645|24|1|2212|2021-10-29 16:25:16.443000000|8280
127918|2|1|6286|2021-10-30 00:16:11.190000000|8280
127919|24|1|6286|2021-10-30 00:16:11.190000000|8280
127920|23|1|6286|2021-10-30 00:16:11.190000000|8280
128184|50|1|8247|2021-11-01 13:25:17.123000000|6349
128185|38|1|8247|2021-11-01 13:25:17.123000000|6349
128186|46|1|8247|2021-11-01 13:25:17.123000000|6349
128221|1|1|8293|2021-11-01 14:17:59.907000000|296
128222|24|1|8293|2021-11-01 14:17:59.907000000|296
128304|1|1|7793|2021-11-01 15:38:20.323000000|296
128305|24|1|7793|2021-11-01 15:38:20.323000000|296
128306|44|1|7793|2021-11-01 15:38:20.323000000|296
128351|39|1|1616|2021-11-01 16:37:40.910000000|296
128352|3|1|1616|2021-11-01 16:37:40.910000000|296
128391|39|1|2374|2021-11-01 17:07:20.560000000|296
128392|24|1|2374|2021-11-01 17:07:20.560000000|296
128638|1|1|5013|2021-11-02 13:15:04.713000000|8279
128639|24|1|5013|2021-11-02 13:15:04.713000000|8279
128640|43|1|5013|2021-11-02 13:15:04.713000000|8279
130127|39|1|1734|2021-11-03 16:24:54.273000000|6349
130128|24|1|1734|2021-11-03 16:24:54.273000000|6349
130129|2|1|6418|2021-11-03 16:30:13.337000000|6349
130130|24|1|6418|2021-11-03 16:30:13.337000000|6349
130131|17|1|6418|2021-11-03 16:30:13.337000000|6349
130489|39|1|1520|2021-11-04 17:37:49.760000000|310
130490|4|1|1520|2021-11-04 17:37:49.760000000|310
130491|23|4|1520|2021-11-04 17:37:49.760000000|310
130535|1|1|6557|2021-11-04 18:15:37.120000000|263
130536|24|1|6557|2021-11-04 18:15:37.120000000|263
130668|39|1|8259|2021-11-05 09:52:59.490000000|502
130669|24|1|8259|2021-11-05 09:52:59.490000000|502
130670|1|1|8266|2021-11-05 09:53:09.670000000|502
130692|39|1|8301|2021-11-05 09:55:15.603000000|502
130693|24|1|8301|2021-11-05 09:55:15.603000000|502
130705|1|1|6516|2021-11-05 09:56:22.787000000|502
130706|24|1|6516|2021-11-05 09:56:22.787000000|502
131838|39|1|8372|2021-11-05 14:43:38.103000000|275
131839|24|1|8372|2021-11-05 14:43:38.103000000|275
132402|1|1|5086|2021-11-07 18:58:51.967000000|7577
132403|24|1|5086|2021-11-07 18:58:51.967000000|7577
132404|1|1|7805|2021-11-07 20:39:03.050000000|296
132405|24|1|7805|2021-11-07 20:39:03.050000000|296
132406|44|1|7805|2021-11-07 20:39:03.050000000|296
132778|2|1|1893|2021-11-08 19:50:26.210000000|263
132829|2|1|6519|2021-11-09 09:48:53.553000000|296
132830|24|1|6519|2021-11-09 09:48:53.553000000|296
132891|2|1|1754|2021-11-09 11:38:02.593000000|310
134346|1|1|8472|2021-11-10 12:55:04.487000000|263
134347|24|1|8472|2021-11-10 12:55:04.487000000|263
138498|2|1|6508|2021-11-10 18:51:47.030000000|8280
138499|24|1|6508|2021-11-10 18:51:47.030000000|8280
138500|23|1|6508|2021-11-10 18:51:47.047000000|8280
138503|39|1|1888|2021-11-10 18:58:56.530000000|7577
138540|1|1|5113|2021-11-10 19:53:08.973000000|8495
138550|50|1|7857|2021-11-10 19:59:18.887000000|6349
138551|38|1|7857|2021-11-10 19:59:18.887000000|6349
138552|45|1|7857|2021-11-10 19:59:18.887000000|6349
138624|39|1|8388|2021-11-10 22:24:28.410000000|8495
138625|24|1|8388|2021-11-10 22:24:28.410000000|8495
139648|1|1|6268|2021-11-11 11:14:20.830000000|296
141837|39|1|6596|2021-11-11 18:58:01.800000000|296
141838|24|1|6596|2021-11-11 18:58:01.800000000|296
141839|44|1|6596|2021-11-11 18:58:01.800000000|296
142047|1|1|8053|2021-11-12 14:27:51.463000000|6349
142048|24|1|8053|2021-11-12 14:27:51.463000000|6349
142049|23|2|8053|2021-11-12 14:27:51.463000000|6349
142085|1|1|8188|2021-11-12 16:16:03.423000000|6349
142086|24|1|8188|2021-11-12 16:16:03.423000000|6349
143122|1|1|1989|2021-11-12 17:48:26.700000000|8280
143123|13|1|1989|2021-11-12 17:48:26.713000000|8280
143131|39|1|8304|2021-11-12 17:55:54.353000000|8499
143132|24|1|8304|2021-11-12 17:55:54.353000000|8499
143133|44|1|8304|2021-11-12 17:55:54.353000000|8499
143173|39|1|5023|2021-11-12 19:18:27.710000000|6349
143174|24|1|5023|2021-11-12 19:18:27.710000000|6349
143175|23|1|5023|2021-11-12 19:18:27.710000000|6349
143218|1|1|8219|2021-11-12 21:18:06.063000000|7577
143219|24|1|8219|2021-11-12 21:18:06.063000000|7577
143220|52|1|8219|2021-11-12 21:18:06.063000000|7577
143343|1|1|8442|2021-11-13 16:24:38.020000000|8495
143344|24|1|8442|2021-11-13 16:24:38.020000000|8495
143345|44|1|8442|2021-11-13 16:24:38.020000000|8495
143346|52|1|8442|2021-11-13 16:24:38.020000000|8495
143441|1|1|2514|2021-11-14 13:03:57.393000000|261
143442|24|1|2514|2021-11-14 13:03:57.393000000|261
143443|23|1|2514|2021-11-14 13:03:57.393000000|261
143624|39|1|6421|2021-11-15 12:50:12.353000000|7821
143625|24|1|6421|2021-11-15 12:50:12.353000000|7821
143626|22|1|6421|2021-11-15 12:50:12.353000000|7821
143801|1|1|2668|2021-11-15 19:23:59.127000000|6349
143802|24|1|2668|2021-11-15 19:23:59.127000000|6349
143835|39|1|2763|2021-11-15 21:02:52.610000000|7577
144639|39|1|7|2021-11-18 13:56:56.433000000|8279
144640|3|1|7|2021-11-18 13:56:56.433000000|8279
144641|23|1|7|2021-11-18 13:56:56.433000000|8279
144823|39|1|1397|2021-11-18 19:10:23.987000000|296
144824|23|1|1397|2021-11-18 19:10:23.987000000|296
144918|1|1|2328|2021-11-19 12:11:39.737000000|289
144919|24|1|2328|2021-11-19 12:11:39.737000000|289
144923|39|1|1537|2021-11-19 12:24:18.890000000|296
145186|39|1|8198|2021-11-19 22:41:42.253000000|8280
145187|24|1|8198|2021-11-19 22:41:42.253000000|8280
145188|23|1|8198|2021-11-19 22:41:42.253000000|8280
145189|17|1|8198|2021-11-19 22:41:42.253000000|8280
146221|1|1|6511|2021-11-20 12:03:55.927000000|7577
146222|24|1|6511|2021-11-20 12:03:55.927000000|7577
146223|44|1|6511|2021-11-20 12:03:55.927000000|7577
146253|39|1|1788|2021-11-20 13:22:43.493000000|6349
146254|24|1|1788|2021-11-20 13:22:43.493000000|6349
146255|17|1|1788|2021-11-20 13:22:43.493000000|6349
146256|22|1|1788|2021-11-20 13:22:43.493000000|6349
146358|39|1|6548|2021-11-20 18:46:25.610000000|8495
146359|24|1|6548|2021-11-20 18:46:25.610000000|8495
146360|44|1|6548|2021-11-20 18:46:25.610000000|8495
146361|17|1|6548|2021-11-20 18:46:25.610000000|8495
